Jitter(local),Jitter(local),Jitter (rap),"Jitter(local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ppq5),Jitter (ddp),Jitter (ddp),Shimmer (local),Shimmer (local),"Shimmer (local, db)",Shimmer (apq3),Shimmer (apq3),Shimmer (apq5),Shimmer (apq5),Shimmer (apq11),Shimmer (apq11),Shimmer (dda),Shimmer (dda),AC,NDH,HTM,Median Pitch,Mean Pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Degree of voice breaks,status
0.0244200,2.442,0.011370,1.18381000E-04,1.137,0.01199,1.199,0.03412,3.412,0.11143,11.143,1.106,0.04386,4.386,0.06588,6.588,0.11608,11.608,0.13159,13.159,0.859593,0.184971,9.228,202.498,210.046,59.826,138.937,499.07,190,182,0.004847286,0.001035094,0.2623,26.23,3,0.19724,19.724,0
0.0396200,3.962,0.018040,2.13240000E-04,1.804,0.02107,2.107,0.05413,5.413,0.16283,16.283,1.4,0.08158,8.158,0.11354,11.354,0.16354,16.354,0.24475,24.475,0.773991,0.336114,6.199,194.927,184.405,98.458,82.541,494.182,118,106,0.005381932,0.002750795,0.57059,57.059,7,0.54247,54.247,0
0.0274200,2.742,0.011150,1.36550000E-04,1.115,0.01132,1.132,0.03344,3.344,0.0849,8.49,0.822,0.04099,4.099,0.05156,5.156,0.06133,6.133,0.12297,12.297,0.832441,0.259924,9.232,193.002,205.368,22.282,182.46,283.229,64,59,0.004980515,0.000557087,0.225,22.5,1,0.16465,16.465,0
0.0129200,1.292,0.007420,6.83340000E-05,0.742,0.00576,0.576,0.02226,2.226,0.09543,9.543,0.956,0.04636,4.636,0.0552,5.52,0.09298,9.298,0.13907,13.907,0.955327,0.049074,14.564,182.796,189.391,13.547,174.801,213.628,94,93,0.005289603,0.000372048,0,0,0,0,0,0
0.0314400,3.144,0.016610,2.06309000E-04,1.661,0.01372,1.372,0.04984,4.984,0.12895,12.895,1.411,0.06854,6.854,0.06632,6.632,0.13203,13.203,0.20563,20.563,0.854812,0.196957,8.915,175.433,152.892,47.272,75.197,202.614,62,57,0.006561829,0.002480802,0.23077,23.077,1,0.1828,18.28,0
0.0341600,3.416,0.014630,2.09419000E-04,1.463,0.01155,1.155,0.04388,4.388,0.11442,11.442,1.182,0.04691,4.691,0.05986,5.986,0.06944,6.944,0.14072,14.072,0.858438,0.182031,8.543,169.092,162.407,30.755,85.131,196.734,56,54,0.006130135,0.001392754,0.44262,44.262,1,0.15938,15.938,0
0.0276200,2.762,0.013900,1.75934000E-04,1.39,0.01287,1.287,0.04169,4.169,0.12403,12.403,1.117,0.06831,6.831,0.0709,7.09,0.0986,9.86,0.20493,20.493,0.869764,0.161513,9.013,178.213,163.359,40.15,79.522,216.416,52,49,0.006369891,0.002241092,0.46875,46.875,1,0.21614,21.614,0
0.0493000,4.93,0.027350,2.74444000E-04,2.735,0.02121,2.121,0.08205,8.205,0.12358,12.358,1.23,0.06879,6.879,0.05676,5.676,0.08018,8.018,0.20638,20.638,0.832578,0.233941,8.384,172.792,180.233,21.131,158.931,232.166,65,63,0.005566578,0.000665379,0.44615,44.615,1,0.281,28.1,0
0.0213000,2.13,0.008480,1.22059000E-04,0.848,0.00742,0.742,0.02545,2.545,0.075,7.5,0.743,0.03662,3.662,0.05149,5.149,0.08568,8.568,0.10986,10.986,0.919067,0.102665,12.653,178.129,173.599,23.426,138.334,200.874,43,42,0.005731423,0.000771267,0.44231,44.231,0,0,0,0
0.0308400,3.084,0.013380,1.55444000E-04,1.338,0.01266,1.266,0.04013,4.013,0.0992,9.92,1.006,0.04286,4.286,0.05438,5.438,0.09817,9.817,0.12859,12.859,0.895385,0.132632,10.976,194.579,197.29,47.045,129.386,469.535,97,92,0.005040109,0.001096521,0.48544,48.544,3,0.49383,49.383,0
0.0458000,4.58,0.023130,2.52078000E-04,2.313,0.02157,2.157,0.06939,6.939,0.1448,14.48,1.286,0.07547,7.547,0.08834,8.834,0.13191,13.191,0.22642,22.642,0.822864,0.288833,8.581,164.16,180.14,86.934,83.689,484.493,54,49,0.005503937,0.001486331,0.56944,56.944,1,0.23936,23.936,0
0.0079200,0.792,0.004720,5.96940000E-05,0.472,0.00446,0.446,0.01415,1.415,0.07632,7.632,0.733,0.03831,3.831,0.03811,3.811,0.05524,5.524,0.11494,11.494,0.942656,0.077775,15.273,132.824,132.787,1.669,127.829,137.27,561,559,0.007532973,0.000108008,0.03241,3.241,1,0.02332,2.332,0
0.0094000,0.94,0.005380,6.82090000E-05,0.538,0.0045,0.45,0.01615,1.615,0.08561,8.561,0.767,0.04279,4.279,0.04376,4.376,0.07211,7.211,0.12838,12.838,0.95085,0.065953,16.924,135.126,137.804,28.715,117.241,481.844,805,798,0.007257115,0.000835413,0.01178,1.178,2,0.01797,1.797,0
0.0065200,0.652,0.004000,4.79120000E-05,0.4,0.00334,0.334,0.01201,1.201,0.11071,11.071,0.955,0.06189,6.189,0.06399,6.399,0.07973,7.973,0.18567,18.567,0.960893,0.044183,16.444,135.703,136.006,1.536,131.886,139.96,206,205,0.007353047,0.000089628,0,0,0,0,0,0
0.0272600,2.726,0.014510,2.14700000E-04,1.451,0.01506,1.506,0.04352,4.352,0.1784,17.84,1.597,0.09351,9.351,0.0888,8.88,0.27882,27.882,0.28053,28.053,0.825539,0.262459,8.101,126.767,126.475,6.9,116.624,138.967,20,19,0.007876589,0.00041804,0.55,55,0,0,0,0
0.0344100,3.441,0.015630,2.55297000E-04,1.563,0.01274,1.274,0.04689,4.689,0.11496,11.496,1.123,0.05748,5.748,0.07665,7.665,0.10601,10.601,0.17245,17.245,0.849773,0.209172,8.721,134.777,134.526,16.988,117.616,200.364,40,38,0.007419435,0.000948162,0.37778,37.778,1,0.3225,32.25,0
0.0529100,5.291,0.029720,2.82661000E-04,2.972,0.02866,2.866,0.08917,8.917,0.13269,13.269,1.21,0.05989,5.989,0.10171,10.171,0.153,15.3,0.17968,17.968,0.749071,0.422026,6.476,138.03,179.168,75.216,131.203,347.011,44,41,0.005342063,0.002133503,0.325,32.5,2,0.41472,41.472,0
0.0311300,3.113,0.016370,2.25444000E-04,1.637,0.02166,2.166,0.04911,4.911,0.15432,15.432,1.468,0.05614,5.614,0.07407,7.407,0.08053,8.053,0.16841,16.841,0.839306,0.258941,10.406,135.738,137.756,6.313,131.666,156.669,29,28,0.007241067,0.000399316,0.31034,31.034,0,0,0,0
0.0372100,3.721,0.023420,2.88402000E-04,2.342,0.01809,1.809,0.07025,7.025,0.10931,10.931,0.987,0.06228,6.228,0.06183,6.183,0.09285,9.285,0.18685,18.685,0.739432,0.453939,5.538,129.411,129.513,2.974,125.328,134.852,22,21,0.007750695,0.000264829,0.63415,63.415,0,0,0,0
0.0692500,6.925,0.035710,5.20464000E-04,3.571,0.0513,5.13,0.10712,10.712,0.18719,18.719,1.581,0.08469,8.469,0.10437,10.437,0.21248,21.248,0.25408,25.408,0.697011,0.51141,4.307,134.731,135.533,8.882,118.708,153.25,43,41,0.007515653,0.000559501,0.34694,34.694,1,0.33987,33.987,0
0.0659100,6.591,0.035940,5.01425000E-04,3.594,0.0302,3.02,0.10783,10.783,0.1468,14.68,1.351,0.08078,8.078,0.07974,7.974,0.14588,14.588,0.24235,24.235,0.752429,0.422674,5.9,126.935,129.796,8.459,121.068,161.981,48,45,0.007608284,0.00066689,0.34,34,2,0.30236,30.236,0
0.0834300,8.343,0.054330,6.14477000E-04,5.433,0.05478,5.478,0.163,16.3,0.17362,17.362,1.514,0.08309,8.309,0.09826,9.826,0.132661364,13.26613636,0.24928,24.928,0.620639,0.707092,2.381,132.301,136.459,12.643,120.032,157.864,28,25,0.00736493,0.000894997,0.59184,59.184,1,0.42044,42.044,0
0.0282100,2.821,0.014320,2.01505000E-04,1.432,0.01561,1.561,0.04296,4.296,0.17256,17.256,1.549,0.08466,8.466,0.09274,9.274,0.17926,17.926,0.25398,25.398,0.824418,0.24888,8.271,140.259,140.371,14.095,122.132,167.496,49,47,0.007142481,0.000746868,0.32203,32.203,1,0.18917,18.917,0
0.0142900,1.429,0.005050,1.08056000E-04,0.505,0.00402,0.402,0.01516,1.516,0.28513,28.513,2.262,0.18772,18.772,0.18347,18.347,0.132661364,13.26613636,0.56315,56.315,0.755976,0.352031,5.341,134.058,133.012,4.545,124.566,138.402,13,12,0.007560806,0.000316581,0.59091,59.091,0,0,0,0
0.0390600,3.906,0.018330,2.64307000E-04,1.833,0.02053,2.053,0.05498,5.498,0.15511,15.511,1.386,0.07397,7.397,0.09493,9.493,0.26758,26.758,0.22191,22.191,0.802928,0.282594,7.171,143.782,146.302,14.105,127.266,175.856,85,79,0.006767389,0.000733433,0.55385,55.385,5,0.5511,55.11,0
0.0149200,1.492,0.006140,1.07631000E-04,0.614,0.00795,0.795,0.01843,1.843,0.11047,11.047,1.1,0.04092,4.092,0.05516,5.516,0.11239,11.239,0.12275,12.275,0.917622,0.100414,12.52,138.718,138.643,8.53,113.26,154.953,154,152,0.007213734,0.00046831,0.10656,10.656,1,0.10446,10.446,0
0.0226200,2.262,0.008890,1.58384000E-04,0.889,0.01367,1.367,0.02667,2.667,0.12078,12.078,1.095,0.04591,4.591,0.0588,5.88,0.11324,11.324,0.13774,13.774,0.90134,0.137082,12.2,143.07,142.816,7.788,128.062,175.553,98,95,0.007000738,0.000460081,0.39683,39.683,2,0.31699,31.699,0
0.0265600,2.656,0.010510,1.92614000E-04,1.051,0.01131,1.131,0.03152,3.152,0.14275,14.275,1.374,0.06877,6.877,0.09875,9.875,0.10894,10.894,0.2063,20.63,0.827716,0.247977,8.299,135.654,137.514,13.032,102.552,182.898,76,70,0.007251186,0.000826066,0.49231,49.231,5,0.54606,54.606,0
0.0431700,4.317,0.019580,2.91907000E-04,1.958,0.0181,1.81,0.05875,5.875,0.12085,12.085,0.999,0.06368,6.368,0.06558,6.558,0.132661364,13.26613636,0.19104,19.104,0.735577,0.417399,5.193,151.867,149.318,10.216,131.263,163.457,22,20,0.006761261,0.000502476,0.54839,54.839,1,0.22786,22.786,0
0.0263700,2.637,0.012120,1.91142000E-04,1.212,0.01133,1.133,0.03635,3.635,0.13469,13.469,1.278,0.05987,5.987,0.09008,9.008,0.14291,14.291,0.17962,17.962,0.882091,0.150434,10.189,131.113,137.556,15.94,121.439,178.317,40,39,0.007248182,0.000827261,0.09375,9.375,0,0,0,0
0.0335500,3.355,0.013750,2.29264000E-04,1.375,0.01748,1.748,0.04125,4.125,0.14344,14.344,1.298,0.07363,7.363,0.1102,11.02,0.1996,19.96,0.2209,22.09,0.782111,0.321918,6.712,147.812,145.795,11.863,129.098,162.944,39,37,0.006833937,0.000608531,0.23684,23.684,1,0.21599,21.599,0
0.0293300,2.933,0.013900,2.23871000E-04,1.39,0.01463,1.463,0.04169,4.169,0.10886,10.886,0.988,0.05663,5.663,0.0751,7.51,0.08105,8.105,0.1699,16.99,0.859039,0.19056,9.318,125.607,129.887,12.571,118.307,166.067,50,49,0.0076328,0.000803118,0.09524,9.524,0,0,0,0
0.0470700,4.707,0.026420,3.41616000E-04,2.642,0.02713,2.713,0.07926,7.926,0.18873,18.873,1.56,0.10045,10.045,0.13106,13.106,0.132661364,13.26613636,0.30135,30.135,0.75204,0.383016,5.569,131.315,136.644,13.223,118.564,165.98,29,27,0.007258165,0.000819407,0.51064,51.064,1,0.28347,28.347,0
0.0346700,3.467,0.019820,2.38798000E-04,1.982,0.01577,1.577,0.05945,5.945,0.13206,13.206,1.192,0.08049,8.049,0.07968,7.968,0.09841,9.841,0.24146,24.146,0.802272,0.284009,7.17,145.477,150.049,35.089,125.156,252.113,36,31,0.006887516,0.001005361,0.5102,51.02,2,0.40881,40.881,0
0.0196700,1.967,0.008300,1.49407000E-04,0.83,0.00765,0.765,0.0249,2.49,0.11103,11.103,0.959,0.04326,4.326,0.07358,7.358,0.14496,14.496,0.12977,12.977,0.871515,0.175491,9.563,130.89,131.944,7.19,122.269,145.139,29,28,0.007595626,0.000443379,0.04545,4.545,0,0,0,0
0.0241800,2.418,0.011090,1.62132000E-04,1.109,0.00999,0.999,0.03328,3.328,0.11274,11.274,0.957,0.04602,4.602,0.04646,4.646,0.05489,5.489,0.13806,13.806,0.880192,0.177976,11.049,131.143,147.319,36.787,125.753,256.654,50,47,0.00670486,0.001383162,0.175,17.5,1,0.18434,18.434,0
0.0194600,1.946,0.005820,1.40622000E-04,0.582,0.00767,0.767,0.01746,1.746,0.10047,10.047,0.883,0.03927,3.927,0.05856,5.856,0.13867,13.867,0.11781,11.781,0.912386,0.122539,12.657,131.653,137.499,12.36,127.292,166.328,43,42,0.007226095,0.000696898,0.29412,29.412,0,0,0,0
0.0053200,0.532,0.003020,4.81060000E-05,0.302,0.00323,0.323,0.00906,0.906,0.07116,7.116,0.636,0.03589,3.589,0.04868,4.868,0.06208,6.208,0.10766,10.766,0.964331,0.03759,15.057,110.61,110.604,0.953,108.483,114.368,558,557,0.009041186,0.000083926,0,0,0,0,0,0
0.0039100,0.391,0.002250,3.52370000E-05,0.225,0.00263,0.263,0.00675,0.675,0.08649,8.649,0.762,0.0439,4.39,0.06,6,0.07137,7.137,0.13169,13.169,0.953764,0.052324,14.898,111.006,110.929,0.626,108.858,112.473,201,200,0.00901836,0.000057156,0,0,0,0,0,0
0.0059100,0.591,0.003470,5.33020000E-05,0.347,0.0036,0.36,0.0104,1.04,0.06917,6.917,0.601,0.03909,3.909,0.04295,4.295,0.05219,5.219,0.11726,11.726,0.965978,0.035631,15.127,110.997,110.948,1.096,105.322,112.692,595,594,0.009014621,0.000098893,0,0,0,0,0,0
0.0181000,1.81,0.008650,1.71405000E-04,0.865,0.01025,1.025,0.02596,2.596,0.12349,12.349,1.102,0.04987,4.987,0.07079,7.079,0.15514,15.514,0.1496,14.96,0.880768,0.14772,9.778,102.97,105.255,5.834,94.499,114.672,45,44,0.009470563,0.000529682,0.53763,53.763,0,0,0,0
0.0300500,3.005,0.014320,2.93034000E-04,1.432,0.01313,1.313,0.04297,4.297,0.12548,12.548,1.154,0.04411,4.411,0.0554,5.54,0.09006,9.006,0.13232,13.232,0.882884,0.141157,9.64,103.558,103.661,6.066,92.931,111.728,17,15,0.009751234,0.000713326,0.73611,73.611,0,0,0,0
0.1007500,10.075,0.046600,7.76606000E-04,4.66,0.13542,13.542,0.13979,13.979,0.26416,26.416,2.21,0.18507,18.507,0.071856,7.1856,0.113923182,11.39231818,0.55522,55.522,0.739782,0.434746,5.876,118.34,123.89,11.817,117.321,141.558,6,5,0.007708578,0.001257493,0.77778,77.778,0,0,0,0
0.0140400,1.404,0.007000,1.34122000E-04,0.7,0.01113,1.113,0.02099,2.099,0.08707,8.707,0.861,0.04553,4.553,0.05156,5.156,0.04354,4.354,0.1366,13.66,0.898058,0.123251,10.791,105.976,104.627,2.698,99.87,108.141,26,25,0.009553303,0.000287238,0.65753,65.753,0,0,0,0
0.0349400,3.494,0.017880,2.24340000E-04,1.788,0.01768,1.768,0.05364,5.364,0.13135,13.135,1.302,0.06008,6.008,0.07824,7.824,0.12987,12.987,0.18025,18.025,0.861685,0.199198,10.037,106.528,176.614,153.626,97.83,500,57,49,0.00642029,0.003778788,0.32727,32.727,2,0.25546,25.546,0
0.0294900,2.949,0.015010,2.90378000E-04,1.501,0.01194,1.194,0.04504,4.504,0.09554,9.554,0.952,0.04222,4.222,0.05296,5.296,0.07838,7.838,0.12667,12.667,0.87951,0.152832,9.717,99.473,102.094,6.651,89.905,120.236,36,34,0.009845239,0.00070992,0.375,37.5,1,0.23093,23.093,0
0.0235100,2.351,0.010930,2.40613000E-04,1.093,0.01168,1.168,0.03279,3.279,0.10927,10.927,1.006,0.03626,3.626,0.053,5.3,0.12472,12.472,0.10878,10.878,0.915613,0.105598,11.658,97.463,98.153,4.003,86.12,106.528,42,41,0.010234952,0.000477337,0.34921,34.921,0,0,0,0
0.0535400,5.354,0.024870,5.43045000E-04,2.487,0.01384,1.384,0.0746,7.46,0.14281,14.281,1.344,0.06479,6.479,0.02851,2.851,0.113923182,11.39231818,0.19436,19.436,0.764528,0.337037,5.563,97.786,95.953,5.219,85.894,101.872,16,14,0.010143084,0.000849661,0.77612,77.612,1,0.18796,18.796,0
0.0310400,3.104,0.013710,2.68925000E-04,1.371,0.00973,0.973,0.04112,4.112,0.1628,16.28,1.484,0.0556,5.56,0.09478,9.478,0.14428,14.428,0.16679,16.679,0.846894,0.217785,8.484,110.463,114.786,13.501,99.697,140.024,27,25,0.008663039,0.001096681,0.45238,45.238,1,0.30963,30.963,0
0.0136400,1.364,0.006030,1.25352000E-04,0.603,0.00503,0.503,0.01809,1.809,0.07651,7.651,0.696,0.03012,3.012,0.03409,3.409,0.13676,13.676,0.09037,9.037,0.881929,0.164131,11.91,109.331,108.666,2.9,102.639,111.719,15,14,0.009187934,0.000257578,0.48148,48.148,0,0,0,0
0.0276400,2.764,0.012550,2.37722000E-04,1.255,0.01414,1.414,0.03764,3.764,0.12348,12.348,1.155,0.05027,5.027,0.06649,6.649,0.113923182,11.39231818,0.15082,15.082,0.817547,0.257084,7.482,115.594,116.083,13.498,95.883,136.693,72,66,0.00860107,0.001017045,0.69524,69.524,5,0.54759,54.759,0
0.0202000,2.02,0.007250,1.79832000E-04,0.725,0.00835,0.835,0.02174,2.174,0.10945,10.945,1.073,0.05303,5.303,0.08076,8.076,0.12054,12.054,0.1591,15.91,0.905805,0.117229,11.103,113.664,112.539,11.58,83.472,131.86,117,114,0.008900476,0.001005991,0.25735,25.735,2,0.20114,20.114,0
0.0279800,2.798,0.009770,2.53438000E-04,0.977,0.00975,0.975,0.02932,2.932,0.11074,11.074,1.008,0.03955,3.955,0.0694,6.94,0.16481,16.481,0.11865,11.865,0.867765,0.176508,9.636,109.94,109.492,12.557,71.166,135.365,74,70,0.009059318,0.001067273,0.55901,55.901,2,0.39433,39.433,0
0.0272300,2.723,0.010490,2.47869000E-04,1.049,0.01659,1.659,0.03148,3.148,0.15763,15.763,1.361,0.08249,8.249,0.10454,10.454,0.06767,6.767,0.24748,24.748,0.799629,0.295405,7.119,101.094,109.984,20.724,82.03,145.229,42,38,0.009102278,0.001670896,0.72152,72.152,3,0.69117,69.117,0
0.0512500,5.125,0.017870,3.63169000E-04,1.787,0.01906,1.906,0.0536,5.36,0.14329,14.329,1.137,0.05533,5.533,0.10403,10.403,0.113923182,11.39231818,0.166,16.6,0.786333,0.298131,6.23,111.324,135.781,67.555,99.545,294.513,23,20,0.007086809,0.002914887,0.65385,65.385,2,0.14787,14.787,0
0.0131700,1.317,0.005280,1.30863000E-04,0.528,0.00721,0.721,0.01584,1.584,0.12311,12.311,1.13,0.05633,5.633,0.07583,7.583,0.11775,11.775,0.16899,16.899,0.926442,0.084602,12.065,101.623,101.213,3.637,89.116,106.096,50,49,0.009939167,0.000500287,0.34286,34.286,0,0,0,0
0.0323900,3.239,0.013570,2.31910000E-04,1.357,0.01494,1.494,0.04072,4.072,0.21049,21.049,1.603,0.09049,9.049,0.14272,14.272,0.33319,33.319,0.27146,27.146,0.81684,0.26298,7.743,98.85,149.168,135.473,83.896,498.158,62,56,0.007160229,0.004074831,0.33871,33.871,2,0.27441,27.441,0
0.0142000,1.42,0.006840,1.28593000E-04,0.684,0.00579,0.579,0.02051,2.051,0.14412,14.412,1.248,0.05833,5.833,0.06005,6.005,0.07968,7.968,0.175,17.5,0.825744,0.241667,7.634,109.892,110.501,3.359,106.449,121.7,37,34,0.009057414,0.00027983,0.30435,30.435,2,0.22014,22.014,0
0.0399500,3.995,0.023190,3.46058000E-04,2.319,0.02135,2.135,0.06956,6.956,0.12901,12.901,1.227,0.05429,5.429,0.0574,5.74,0.09482,9.482,0.16287,16.287,0.834578,0.223377,7.993,94.774,121.27,100.915,84.449,499.942,43,38,0.008661878,0.003574668,0.58974,58.974,3,0.22791,22.791,0
0.0315400,3.154,0.011380,3.25244000E-04,1.138,0.0097,0.97,0.03415,3.415,0.10426,10.426,0.963,0.05443,5.443,0.06815,6.815,0.03606,3.606,0.16328,16.328,0.858851,0.183096,8.728,96.134,95.541,10.128,83.523,122.579,28,26,0.010312322,0.00122978,0.69767,69.767,1,0.3402,34.02,0
0.0205200,2.052,0.010130,2.14685000E-04,1.013,0.01219,1.219,0.03039,3.039,0.10977,10.977,1.05,0.04431,4.431,0.0638,6.38,0.19227,19.227,0.13293,13.293,0.883295,0.151094,10.206,96.017,95.134,6.372,81.535,101.68,35,33,0.010462986,0.000745503,0.38333,38.333,1,0.05266,5.266,0
0.0438300,4.383,0.015100,2.98868000E-04,1.51,0.01422,1.422,0.04529,4.529,0.18615,18.615,1.854,0.05725,5.725,0.1145,11.45,0.09461,9.461,0.17176,17.176,0.75689,0.403009,5.728,111.772,154.742,122.177,94.547,494.814,59,52,0.006818264,0.003343585,0.59551,59.551,3,0.1614,16.14,0
0.0166400,1.664,0.008160,1.80308000E-04,0.816,0.00908,0.908,0.02447,2.447,0.17657,17.657,1.681,0.07618,7.618,0.11777,11.777,0.11652,11.652,0.22854,22.854,0.87215,0.151756,8.706,93.047,93.456,5.161,83.619,103.829,26,24,0.010836948,0.000644816,0.5283,52.83,0,0,0,0
0.0020900,0.209,0.001070,7.73500000E-06,0.107,0.00116,0.116,0.00322,0.322,0.01555,1.555,0.142,0.00762,0.762,0.00927,0.927,0.01252,1.252,0.02285,2.285,0.993604,0.008542,25.722,271.033,270.1,4.573,246.584,275.238,551,550,0.00370206,0.000064018,0,0,0,0,0,0
0.0019000,0.19,0.000880,6.49500000E-06,0.088,0.00081,0.081,0.00265,0.265,0.01185,1.185,0.103,0.00496,0.496,0.00708,0.708,0.01282,1.282,0.01488,1.488,0.997904,0.002106,28.418,293.066,293.096,5.477,273.576,305.625,310,309,0.003412245,0.000065708,0,0,0,0,0,0
0.0036600,0.366,0.002100,1.07970000E-05,0.21,0.0018,0.18,0.00629,0.629,0.02512,2.512,0.236,0.01292,1.292,0.01492,1.492,0.0189,1.89,0.03877,3.877,0.99452,0.006659,26.007,339.943,338.646,9.836,310.747,359.592,492,491,0.002952907,0.000089722,0,0,0,0,0,0
0.0088600,0.886,0.002930,4.22190000E-05,0.293,0.0041,0.41,0.0088,0.88,0.08741,8.741,0.949,0.03392,3.392,0.06047,6.047,0.08279,8.279,0.10177,10.177,0.938911,0.069352,13.763,218.584,210.208,13.937,184.253,223.086,41,40,0.004763612,0.000337903,0,0,0,0,0,0
0.0282000,2.82,0.009340,1.54340000E-04,0.934,0.0088,0.88,0.02801,2.801,0.15869,15.869,1.373,0.07024,7.024,0.11902,11.902,0.08481,8.481,0.21073,21.073,0.797418,0.283633,6.422,179.144,182.771,13.376,165.837,214.147,32,30,0.005473149,0.000493966,0.64815,64.815,1,0.35352,35.352,0
0.0383900,3.839,0.008450,2.19737000E-04,0.845,0.00735,0.735,0.02535,2.535,0.09835,9.835,0.908,0.0519,5.19,0.06735,6.735,0.0703,7.03,0.1557,15.57,0.826288,0.272977,8.911,190.202,188.857,7.209,173.56,195.786,33,32,0.005723988,0.001759302,0.60417,60.417,0,0,0,0
0.0124300,1.243,0.003680,6.96170000E-05,0.368,0.00458,0.458,0.01103,1.103,0.07818,7.818,0.767,0.03235,3.235,0.04415,4.415,0.06086,6.086,0.09705,9.705,0.900347,0.143084,11.449,180.776,179.753,5.533,168.795,193.548,39,38,0.005600633,0.000274788,0.34375,34.375,0,0,0,0
0.0144500,1.445,0.005770,8.16970000E-05,0.577,0.00557,0.557,0.0173,1.73,0.11499,11.499,0.956,0.06351,6.351,0.07382,7.382,0.0755,7.55,0.19053,19.053,0.88824,0.142247,10.008,180.154,178.784,5.356,166.439,185.464,38,37,0.005654823,0.000332477,0.54545,54.545,0,0,0,0
0.0123600,1.236,0.005010,7.19790000E-05,0.501,0.00612,0.612,0.01504,1.504,0.11802,11.802,1.111,0.05911,5.911,0.07779,7.779,0.08527,8.527,0.17733,17.733,0.826446,0.233025,7.579,173.106,171.415,6.147,158.989,182.039,55,53,0.005824081,0.000285015,0.29167,29.167,1,0.3025,30.25,0
0.0108600,1.086,0.005570,6.31790000E-05,0.557,0.0054,0.54,0.01671,1.671,0.14875,14.875,1.479,0.03842,3.842,0.05569,5.569,0.2779,27.79,0.11525,11.525,0.777399,0.305999,5.738,172.01,172.458,5.865,161.824,183.314,56,53,0.005818641,0.000224163,0.48387,48.387,1,0.17759,17.759,0
0.0206000,2.06,0.008580,1.22239000E-04,0.858,0.00753,0.753,0.02573,2.573,0.16186,16.186,1.439,0.05512,5.512,0.07385,7.385,0.24937,24.937,0.16537,16.537,0.773855,0.352718,6.235,165.182,168.829,12.649,150.146,200.012,31,29,0.005933767,0.000448002,0.70968,70.968,1,0.25402,25.402,0
0.0230200,2.302,0.010410,1.19785000E-04,1.041,0.01148,1.148,0.03123,3.123,0.14581,14.581,1.377,0.06232,6.232,0.06639,6.639,0.15877,15.877,0.18695,18.695,0.827657,0.254019,8.201,206.633,190.595,28.418,153.944,225.281,51,49,0.005203179,0.000781825,0.44231,44.231,1,0.27036,27.036,0
0.0184500,1.845,0.008450,1.02819000E-04,0.845,0.00679,0.679,0.02534,2.534,0.13116,13.116,1.309,0.05309,5.309,0.07808,7.808,0.10774,10.774,0.15928,15.928,0.836044,0.221899,7.761,180.792,180.433,6.75,167.972,188.973,19,18,0.005571897,0.000297798,0,0,0,0,0,0
0.0259600,2.596,0.011230,9.41500000E-05,1.123,0.01324,1.324,0.0337,3.37,0.09123,9.123,0.931,0.0306,3.06,0.04345,4.345,0.0941,9.41,0.09179,9.179,0.847529,0.230714,10.056,273.876,278.185,50.244,221.569,467.245,276,268,0.003626143,0.000618246,0.47,47,5,0.48238,48.238,0
0.0129100,1.291,0.005110,5.15630000E-05,0.511,0.00516,0.516,0.01533,1.533,0.07252,7.252,0.793,0.02572,2.572,0.0387,3.87,0.07119,7.119,0.07716,7.716,0.912747,0.11666,12.234,245.715,250.814,39.5,97.218,321.031,362,357,0.003992949,0.000732128,0.09756,9.756,2,0.11825,11.825,0
0.0234400,2.344,0.011000,8.93080000E-05,1.1,0.01277,1.277,0.033,3.3,0.11462,11.462,1.195,0.04553,4.553,0.07429,7.429,0.13048,13.048,0.13658,13.658,0.840368,0.251275,9.741,262.393,263.742,25.182,216.56,351.348,284,278,0.003809599,0.000366555,0.21739,21.739,1,0.11333,11.333,0
0.0296600,2.966,0.013530,1.09247000E-04,1.353,0.01608,1.608,0.04058,4.058,0.08683,8.683,1.051,0.02382,2.382,0.0403,4.03,0.10818,10.818,0.07146,7.146,0.851103,0.220988,10.085,272.132,273.676,30.45,228.367,328.29,314,306,0.003682814,0.000446202,0.26752,26.752,2,0.14404,14.404,0
0.0280500,2.805,0.012810,1.00469000E-04,1.281,0.01707,1.707,0.03842,3.842,0.07895,7.895,0.951,0.02053,2.053,0.0374,3.74,0.09863,9.863,0.06159,6.159,0.841119,0.212976,8.832,286.524,280.361,24.494,233.919,310.865,105,102,0.00358179,0.000376956,0.22,22,1,0.03715,3.715,0
0.0170300,1.703,0.006710,6.38160000E-05,0.671,0.00815,0.815,0.02014,2.014,0.11549,11.549,1.154,0.03511,3.511,0.07295,7.295,0.15363,15.363,0.10533,10.533,0.905563,0.110831,10.988,268.669,268.891,40.968,171.686,335.909,149,148,0.003746693,0.000637866,0.03509,3.509,0,0,0,0
0.0138600,1.386,0.006130,5.04280000E-05,0.613,0.00692,0.692,0.0184,1.84,0.08307,8.307,0.96,0.02667,2.667,0.04392,4.392,0.08837,8.837,0.08,8,0.879274,0.164598,11.23,275.055,274.718,17.298,245.855,317.074,127,124,0.003638907,0.000241709,0.03846,3.846,1,0.07869,7.869,0
